os,alg,pc,se,cn,m,cs,hackathons,certificaions_app development,certificaions_full stack,certificaions_hadoop,certificaions_information security,certificaions_machine learning,certificaions_python,certificaions_shell programming,interest_Analyst,interest_Cloud Computation,interest_Cloud Computing,interest_Data Engineer,interest_Hacking,interest_Management,interest_Networks,interest_Programming,interest_Security,interest_Software Engineer,interest_System Developer,interest_Testing,interest_Web Developer,leadership_No,leadership_Yes,team_No,team_Yes,Intro/Extro_Extrovert,Intro/Extro_Introvert,SelfCapabilities_No,SelfCapabilities_Yes,Management/Technical_Management,Management/Technical_Technical,Job_Business Intelligence Analyst,Job_Database Administrator,Job_Project Manager,Job_Security Administrator,Job_Software Developer,Job_Technical Support
1.219519401,-1.027582068,1.393958907,-0.738767298,0.705365534,1.670324554,-0.515218848,1.036602843,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.202567733,-1.704897325,0.492841762,-1.412296552,1.118808311,-0.264131559,0.349202018,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.744941956,-0.21480376,-0.33895868,-0.604061447,1.463343959,-1.369535051,0.205131874,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.6093484,-0.350266812,-0.408275384,-0.132590969,0.912086923,-0.955008742,0.925482596,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.287316179,-1.772628851,-0.893492308,-1.547002403,0.705365534,-1.02409646,0.853447524,-1.32530695,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.880535512,-1.840360376,0.562158465,-1.816414104,0.567551275,1.324885962,-1.019464353,0.446125395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.017774269,1.478484381,1.2553255,0.810349987,0.360829887,-0.264131559,-1.955920292,1.627080291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.610993602,0.936632176,-0.269641977,1.34917339,-0.948405574,0.564921061,-0.083008415,-0.144352053,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.677145178,-0.350266812,0.423525058,-1.412296552,1.049901182,0.426745624,0.205131874,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.746587158,-1.230776645,0.354208355,0.540938285,-1.568569739,-0.60957015,0.133096802,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.405958066,0.462511496,-0.33895868,-0.940826074,-1.017312703,-0.471394714,1.357693029,-0.144352053,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.6093484,-1.230776645,0.492841762,-0.26729682,1.25662257,1.670324554,-1.523709859,1.627080291,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
-1.62794527,0.123853868,-0.408275384,1.214467539,-0.741684185,-1.300447333,1.141587812,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.219519401,-1.501702748,1.463275611,0.204173658,0.912086923,0.703096497,-1.667780003,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0.338161289,-1.298508171,-1.170759122,-1.88376703,1.876786736,-0.471394714,0.42123709,-1.32530695,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.558503291,1.275289804,-1.309392529,-0.873473149,-0.810591315,0.426745624,0.565307235,-1.32530695,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.744941956,-0.079340709,0.631475169,-0.065238044,1.394436829,0.426745624,-0.947429281,1.036602843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.490706513,-1.569434274,1.463275611,-1.749061179,0.843179793,1.877587708,-2.027955364,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.543196824,-0.282535286,-1.032125715,1.281820465,-1.568569739,0.219482469,0.277166946,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.202567733,1.207558278,-0.616225494,0.002114882,-0.810591315,-1.162271897,0.205131874,-0.734829502,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.151722623,0.665706073,0.146258244,-0.334649745,-0.534962797,-1.300447333,0.781412451,-0.144352053,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.67879038,-1.095313594,-0.824175604,1.281820465,-0.259334279,-1.43862277,-0.155043487,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.422909735,1.410752855,-1.586659343,-0.199943894,0.154108498,0.150394751,0.925482596,-1.32530695,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.558503291,-1.095313594,0.908741983,-1.681708253,1.876786736,0.495833343,-0.947429281,1.627080291,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.204212935,-0.756655966,-1.170759122,0.945055838,-0.12152002,-1.369535051,0.925482596,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.016129067,-1.704897325,0.076941541,-1.479649477,0.429737016,-1.162271897,0.42123709,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-1.763538826,-1.433971222,-0.061691866,0.47358536,-0.397148538,-0.125956122,-0.083008415,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.475400046,0.327048445,-0.754858901,0.877702912,-0.948405574,1.532149117,0.709377379,-0.734829502,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.068619379,1.072095227,1.809859128,0.742997061,-1.43075548,-0.747745587,-2.099990436,1.627080291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.560148492,0.733437599,-0.54690879,0.204173658,-1.568569739,0.703096497,0.205131874,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-1.288961381,1.34302133,-1.170759122,1.012408763,-1.292941221,1.324885962,-0.155043487,-0.734829502,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.355112957,-0.621192914,0.978058686,-1.749061179,1.738972477,1.601236835,-1.23556957,1.036602843,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.490706513,-0.147072235,1.809859128,-1.412296552,1.3255297,0.841271934,-1.23556957,1.627080291,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.541551622,-0.147072235,1.671225721,-0.738767298,1.049901182,0.495833343,-2.027955364,1.627080291,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.424554937,-0.68892444,-0.269641977,1.079761688,-1.224034092,0.357657906,0.925482596,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.541551622,1.072095227,-1.240075825,-1.075531925,-0.05261289,0.219482469,0.853447524,-0.144352053,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.356758159,-1.230776645,0.215574948,1.147114614,0.085201369,-1.576798206,1.285657957,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-0.882180714,0.259316919,-0.685542197,0.675644136,-1.086219833,0.634008779,1.357693029,-0.734829502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.270364511,-1.433971222,0.007624837,-1.749061179,1.25662257,-1.231359615,-0.010973343,-0.734829502,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.67879038,1.207558278,0.770108576,0.877702912,-0.259334279,-1.231359615,-0.155043487,1.036602843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1.355112957,-0.417998337,0.492841762,-0.26729682,0.429737016,-0.678657869,-0.155043487,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.016129067,0.123853868,-0.893492308,-1.412296552,0.498644146,-0.19504384,1.141587812,-1.32530695,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.202567733,1.546215907,-0.13100857,-1.88376703,-0.12152002,-1.43862277,-0.155043487,-1.32530695,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.422909735,-0.011609183,0.700791872,-1.210237776,0.567551275,1.877587708,-1.811850147,1.036602843,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.016129067,0.462511496,-1.586659343,-0.26729682,0.223015628,-0.816833305,0.493272163,-0.144352053,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.490706513,1.546215907,-1.655976046,-0.806120223,-0.672777056,-0.955008742,1.285657957,-1.32530695,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.151722623,1.34302133,-1.240075825,-0.536708521,-1.155126962,-1.507710488,0.133096802,-0.734829502,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.134770955,0.123853868,1.532592314,-0.873473149,1.3255297,0.703096497,-1.739815075,0.446125395,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.560148492,0.665706073,0.562158465,0.271526584,-0.672777056,-0.264131559,-0.155043487,1.627080291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.475400046,0.665706073,1.463275611,1.34917339,-0.397148538,-1.507710488,-2.027955364,1.627080291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.744941956,-1.704897325,1.532592314,-1.749061179,0.912086923,1.739412272,-1.523709859,1.036602843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.490706513,0.462511496,-0.54690879,-0.738767298,-0.603869926,-0.816833305,1.06955274,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.492351715,1.139826753,0.492841762,0.608291211,-1.43075548,0.288570188,-0.803359137,1.627080291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.270364511,-1.569434274,0.908741983,-0.671414372,0.774272664,1.601236835,-0.155043487,1.036602843,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.94833229,-1.230776645,-0.269641977,-0.065238044,1.394436829,-0.402306995,1.141587812,-1.32530695,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.677145178,-0.68892444,0.076941541,-0.738767298,1.670065347,-0.60957015,0.781412451,-1.32530695,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-1.492351715,1.275289804,-0.824175604,0.945055838,-1.568569739,0.841271934,1.357693029,-0.144352053,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.272009712,1.546215907,0.839425279,1.483879241,0.154108498,-1.093184178,-0.299113631,1.627080291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.492351715,0.733437599,0.284891651,1.079761688,-1.155126962,1.463061399,0.853447524,-1.32530695,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.880535512,-0.621192914,0.423525058,-1.14288485,1.049901182,0.703096497,-0.515218848,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.880535512,-1.908091902,1.463275611,-1.547002403,1.670065347,1.048535089,-0.227078559,1.036602843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.083925845,-1.095313594,-1.240075825,-0.065238044,1.876786736,-0.264131559,1.285657957,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.270364511,-1.433971222,-0.477592087,-0.469355596,0.843179793,-0.471394714,0.709377379,-1.32530695,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-1.560148492,1.139826753,-1.448025936,1.483879241,-0.603869926,1.255798244,0.06106173,-0.144352053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.67879038,1.004363701,1.2553255,0.810349987,-1.086219833,0.288570188,-0.803359137,1.036602843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.814383936,1.478484381,0.492841762,1.214467539,-0.190427149,0.081307033,-0.083008415,1.627080291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.405958066,0.86890065,-1.309392529,-1.479649477,-0.259334279,0.495833343,0.781412451,-0.144352053,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.558503291,-1.366239697,1.463275611,-1.88376703,0.912086923,1.532149117,-0.515218848,1.627080291,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1.490706513,-1.230776645,1.186008797,-1.749061179,0.705365534,1.670324554,-0.227078559,1.036602843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.422909735,-0.824387491,-0.616225494,-1.008178999,0.912086923,0.357657906,1.285657957,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.490706513,0.259316919,-1.032125715,0.204173658,0.429737016,-1.507710488,0.42123709,-0.734829502,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.288961381,0.530243022,-0.269641977,1.214467539,0.498644146,0.564921061,0.349202018,-0.144352053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.6093484,0.597974547,0.146258244,-1.816414104,-0.948405574,-0.540482432,1.06955274,-0.144352053,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.610993602,1.546215907,0.076941541,0.742997061,-1.086219833,1.532149117,0.349202018,-1.32530695,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.204212935,-0.21480376,-0.477592087,0.742997061,-1.086219833,0.012219314,0.925482596,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.153367825,0.327048445,0.978058686,0.406232434,-1.568569739,0.426745624,-0.443183776,1.036602843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.204212935,-0.756655966,-0.33895868,0.742997061,0.291922757,-0.885921023,1.06955274,0.446125395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
-1.424554937,1.004363701,0.770108576,1.012408763,0.498644146,-1.507710488,-1.667780003,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-1.356758159,1.34302133,-0.200325273,0.877702912,0.016294239,0.634008779,0.42123709,-0.144352053,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
-0.882180714,1.072095227,-1.448025936,1.079761688,-0.397148538,1.048535089,0.277166946,-0.144352053,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.405958066,-1.569434274,1.463275611,-1.681708253,0.567551275,1.117622807,-1.23556957,0.446125395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.407603268,0.801169124,-0.824175604,0.136820733,-1.017312703,0.772184216,-0.083008415,-0.144352053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1.219519401,-0.68892444,1.463275611,-0.806120223,1.807879606,0.634008779,-0.803359137,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.405958066,1.139826753,-0.408275384,-1.749061179,-0.12152002,0.012219314,1.357693029,-1.32530695,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1.355112957,-0.079340709,0.770108576,-0.469355596,1.118808311,0.634008779,-1.307604642,0.446125395,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-0.33980649,0.530243022,-1.517342639,0.540938285,-0.259334279,1.255798244,0.42123709,-1.32530695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.94833229,0.191585393,0.215574948,-0.806120223,1.118808311,-0.955008742,0.277166946,-0.734829502,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.219519401,1.072095227,-1.655976046,-0.738767298,-1.361848351,-1.369535051,1.357693029,0.446125395,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.610993602,0.123853868,-1.517342639,0.204173658,-1.361848351,1.39397368,0.853447524,-0.144352053,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.744941956,1.072095227,-0.54690879,-1.816414104,-1.155126962,-1.02409646,0.133096802,-0.734829502,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.6093484,1.410752855,-0.962809011,-0.806120223,0.223015628,-1.093184178,1.213622885,0.446125395,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.202567733,-0.011609183,-1.586659343,-0.604061447,1.049901182,-1.231359615,1.285657957,-1.32530695,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-1.695742048,-0.68892444,-1.378709232,0.271526584,-0.810591315,0.219482469,0.925482596,-0.734829502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
1.083925845,-1.637165799,1.463275611,-0.065238044,1.601158218,1.601236835,-0.443183776,1.036602843,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
1.490706513,0.530243022,-0.616225494,0.136820733,-0.879498444,-1.02409646,0.42123709,0.446125395,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0.473754844,0.733437599,-0.54690879,-1.88376703,-0.603869926,0.357657906,0.205131874,0.446125395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-0.610993602,1.275289804,1.809859128,0.742997061,-0.741684185,0.426745624,-0.875394209,1.036602843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.066974177,1.34302133,1.740542425,1.214467539,-1.017312703,0.219482469,-1.163534498,1.036602843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1.287316179,-1.095313594,-0.54690879,-0.199943894,1.3255297,-1.300447333,-0.010973343,-1.32530695,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-1.288961381,-0.756655966,-0.200325273,0.136820733,-0.741684185,-1.43862277,-0.010973343,0.446125395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0.134770955,-0.079340709,0.354208355,-0.806120223,1.876786736,0.288570188,1.06955274,-1.32530695,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
-1.221164603,1.478484381,-0.408275384,1.281820465,-0.12152002,1.324885962,1.06955274,-1.32530695,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
0.134770955,-0.756655966,1.393958907,0.069467807,0.498644146,0.772184216,-2.172025508,1.627080291,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.356758159,0.801169124,0.908741983,1.416526316,-0.12152002,-1.162271897,-1.163534498,1.627080291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.202567733,1.207558278,1.324642204,1.147114614,-0.534962797,-1.645885925,-1.595744931,1.036602843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
-0.746587158,0.259316919,0.631475169,0.338879509,-0.328241408,-1.162271897,-0.947429281,1.627080291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0.202567733,-0.68892444,0.007624837,0.069467807,0.498644146,-0.402306995,1.285657957,-1.32530695,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.287316179,-1.366239697,0.215574948,-1.412296552,0.498644146,-0.333219277,0.637342307,-0.734829502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1.355112957,0.39477997,-0.200325273,-1.614355328,-0.741684185,-0.125956122,1.357693029,-0.734829502,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.763538826,-0.011609183,-0.754858901,1.551232166,-0.948405574,0.081307033,1.357693029,-0.144352053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
